,town,month,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
7722,SEMBAWANG,2016-01,395000.0,323000.0,535000.0,370000.0,422000.0,3818.181818181818,3373.9837398373984,4378.9473684210525,3587.7862595419847,4083.969465648855
7723,SEMBAWANG,2016-02,406000.0,348000.0,525000.0,383972.0,427750.0,3761.363636363636,3350.0,4287.644444444444,3590.888834872792,3954.6666666666665
7724,SEMBAWANG,2016-03,418000.0,320000.0,560000.0,376250.0,459500.0,3800.0,3394.1605839416056,4777.777777777777,3653.153153153153,4059.009009009009
7725,SEMBAWANG,2016-04,410000.0,323000.0,520000.0,375000.0,445000.0,3776.595744680851,3384.6153846153848,4176.470588235294,3653.846153846154,3893.1297709923665
7726,SEMBAWANG,2016-05,395000.0,330000.0,550000.0,370000.0,420000.0,3777.777777777778,3196.72131147541,4365.079365079365,3590.909090909091,3953.4883720930234
7727,SEMBAWANG,2016-06,395000.0,218000.0,550000.0,362250.0,447000.0,3889.89898989899,3347.4576271186443,5450.0,3642.6392572944296,4106.060606060606
7728,SEMBAWANG,2016-07,398000.0,225000.0,550000.0,378000.0,463000.0,3851.8518518518517,3308.072727272727,6147.2,3585.5855855855857,4063.8297872340427
7729,SEMBAWANG,2016-08,398000.0,325000.0,528000.0,370000.0,445000.0,3750.0,3145.4545454545455,4533.333333333333,3571.4285714285716,4045.4545454545455
7730,SEMBAWANG,2016-09,406944.0,340000.0,550000.0,361500.0,449166.0,3739.598377002957,3225.225225225225,4230.7692307692305,3580.4367201426026,3958.7027027027025
7731,SEMBAWANG,2016-10,400000.0,330000.0,525000.0,370000.0,438000.0,3791.2087912087914,3363.6363636363635,4602.1505376344085,3563.6363636363635,3988.5496183206105
7732,SEMBAWANG,2016-11,405000.0,345000.0,575000.0,385000.0,443444.0,3842.504347826087,3298.981818181818,4623.655913978495,3642.5061425061426,4015.789473684211
7733,SEMBAWANG,2016-12,390000.0,310000.0,548000.0,360000.0,448472.0,3673.333333333333,3136.3636363636365,4408.602150537635,3527.721255722695,3877.2727272727275
7734,SEMBAWANG,2017-01,398000.0,305000.0,515000.0,365000.0,447500.0,3772.7272727272725,3239.6694214876034,4409.090909090909,3545.983086680761,3959.166666666667
7735,SEMBAWANG,2017-02,402500.0,313000.0,500000.0,367500.0,443000.0,3684.6879209699146,3181.818181818182,4461.538461538462,3483.200534908341,3926.00422832981
7736,SEMBAWANG,2017-03,390500.0,304000.0,540000.0,365000.0,435000.0,3758.3783783783783,3175.182481751825,4569.89247311828,3564.5244481122345,3949.1626794258373
7737,SEMBAWANG,2017-04,368000.0,313000.0,536000.0,345000.0,415000.0,3663.157894736842,3181.818181818182,4462.365591397849,3543.2,3842.1052631578946
7738,SEMBAWANG,2017-05,386500.0,312000.0,550000.0,350000.0,441250.0,3679.989550679206,3181.818181818182,4615.384615384615,3517.883755588674,3859.596713965646
7739,SEMBAWANG,2017-06,401000.0,300000.0,525000.0,368000.0,448750.0,3718.023966740034,3133.8028169014083,4088.8888888888887,3503.7128712871286,3849.0384615384614
7740,SEMBAWANG,2017-07,380000.0,290000.0,514000.0,340000.0,434166.0,3687.6172607879926,2991.7355371900826,4354.8387096774195,3535.2455031599416,3872.7272727272725
7741,SEMBAWANG,2017-08,375000.0,305000.0,516800.0,338500.0,427250.0,3628.118660287081,2991.869918699187,4318.58407079646,3448.7179487179487,3835.606060606061
7742,SEMBAWANG,2017-09,380000.0,235000.0,510000.0,337000.0,412000.0,3681.3186813186812,3124.087591240876,5875.0,3415.841584158416,3800.0
7743,SEMBAWANG,2017-10,367500.0,300000.0,548000.0,340000.0,418750.0,3676.923076923077,3138.6861313868612,4387.096774193548,3454.5454545454545,3835.3146853146854
7744,SEMBAWANG,2017-11,375000.0,300000.0,555000.0,335000.0,410000.0,3680.0,2912.4087591240877,4408.602150537635,3500.0,3770.114942528736
7745,SEMBAWANG,2017-12,370000.0,215000.0,475000.0,339000.0,410000.0,3588.235294117647,2991.869918699187,5375.0,3376.2626262626263,3723.404255319149
7746,SEMBAWANG,2018-01,395000.0,309000.0,518000.0,361500.0,455166.0,3640.193806614704,3140.495867768595,4402.173913043478,3390.734265734266,3913.811188811189
7747,SEMBAWANG,2018-02,357000.0,296000.0,520000.0,342500.0,440000.0,3545.4545454545455,3125.4901960784314,4160.0,3395.5938697318006,3860.7843137254904
7748,SEMBAWANG,2018-03,363000.0,288000.0,528000.0,340716.0,400000.0,3450.855085508551,3000.0,4144.0,3301.923076923077,3702.870813397129
7749,SEMBAWANG,2018-04,361444.0,303000.0,480000.0,328000.0,412500.0,3495.924764890282,3069.3069306930693,4516.129032258064,3314.9075500770414,3642.4651162790697
7750,SEMBAWANG,2018-05,370000.0,295000.0,544880.0,345000.0,415750.0,3582.319134550372,3043.795620437956,4677.419354838709,3382.37,3711.0378821444397
7751,SEMBAWANG,2018-06,385000.0,296000.0,515000.0,346500.0,425500.0,3545.4545454545455,3063.6363636363635,4193.548387096775,3339.168278529981,3791.769041769042
7752,SEMBAWANG,2018-07,365000.0,285000.0,550000.0,340888.0,440000.0,3527.2727272727275,2909.090909090909,4400.0,3352.9411764705883,3687.022900763359
