month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
2006-11,MULTI GENERATION,400000.0,400000.0,400000.0,400000.0,400000.0,2339.1812865497077,2339.1812865497077,2339.1812865497077,2339.1812865497077,2339.1812865497077
2006-12,MULTI GENERATION,374000.0,350000.0,398000.0,362000.0,386000.0,2489.5002658160556,2327.4853801169593,2651.5151515151515,2408.4928229665074,2570.5077086656033
2007-02,MULTI GENERATION,410000.0,385000.0,440000.0,397500.0,425000.0,2469.879518072289,2361.963190184049,2993.197278911565,2415.921354128169,2731.538398491927
2007-03,MULTI GENERATION,365000.0,350000.0,420000.0,357500.0,392500.0,2317.880794701987,2225.609756097561,2530.120481927711,2271.745275399774,2424.000638314849
2007-04,MULTI GENERATION,380000.0,380000.0,380000.0,380000.0,380000.0,2835.820895522388,2835.820895522388,2835.820895522388,2835.820895522388,2835.820895522388
2007-05,MULTI GENERATION,400000.0,400000.0,400000.0,400000.0,400000.0,2234.63687150838,2234.63687150838,2234.63687150838,2234.63687150838,2234.63687150838
2007-06,MULTI GENERATION,362500.0,338000.0,387000.0,350250.0,374750.0,2111.493391470228,2060.9756097560976,2162.0111731843576,2086.2345006131627,2136.7522823272925
2007-07,MULTI GENERATION,340000.0,340000.0,340000.0,340000.0,340000.0,2312.925170068027,2312.925170068027,2312.925170068027,2312.925170068027,2312.925170068027
2007-08,MULTI GENERATION,429000.0,390000.0,468000.0,399750.0,458250.0,2599.1404642962093,2280.7017543859647,2819.277108433735,2413.16324347454,2760.5421686746986
2007-09,MULTI GENERATION,373000.0,373000.0,373000.0,373000.0,373000.0,2825.757575757576,2825.757575757576,2825.757575757576,2825.757575757576,2825.757575757576
2007-10,MULTI GENERATION,462500.0,450000.0,475000.0,456250.0,468750.0,2802.6741110784606,2743.9024390243903,2861.4457831325303,2773.2882750514254,2832.059947105495
2007-11,MULTI GENERATION,450000.0,380000.0,550000.0,415000.0,500000.0,2878.787878787879,2513.9664804469276,3313.253012048193,2696.3771796174033,3096.0204454180357
2008-01,MULTI GENERATION,520000.0,520000.0,520000.0,520000.0,520000.0,2905.027932960894,2905.027932960894,2905.027932960894,2905.027932960894,2905.027932960894
2008-03,MULTI GENERATION,410000.0,398000.0,660000.0,404000.0,535000.0,3015.151515151515,2789.1156462585036,4125.0,2902.133580705009,3570.0757575757575
2008-05,MULTI GENERATION,455000.0,385000.0,525000.0,420000.0,490000.0,2890.849110728629,2619.0476190476193,3162.6506024096384,2754.948364888124,3026.7498565691335
2008-06,MULTI GENERATION,501000.0,452000.0,550000.0,476500.0,525500.0,3078.0101538228387,2842.7672955974845,3313.253012048193,2960.3887247101616,3195.631582935516
2008-07,MULTI GENERATION,420000.0,420000.0,420000.0,420000.0,420000.0,3181.818181818182,3181.818181818182,3181.818181818182,3181.818181818182,3181.818181818182
2008-08,MULTI GENERATION,469000.0,469000.0,469000.0,469000.0,469000.0,2859.756097560976,2859.756097560976,2859.756097560976,2859.756097560976,2859.756097560976
2008-09,MULTI GENERATION,452000.0,452000.0,452000.0,452000.0,452000.0,2993.3774834437086,2993.3774834437086,2993.3774834437086,2993.3774834437086,2993.3774834437086
2008-10,MULTI GENERATION,415000.0,415000.0,415000.0,415000.0,415000.0,2748.344370860927,2748.344370860927,2748.344370860927,2748.344370860927,2748.344370860927
2008-12,MULTI GENERATION,505000.0,485000.0,557000.0,495000.0,531000.0,3079.268292682927,2975.4601226993864,3355.421686746988,3027.3642076911565,3217.3449897149576
2009-02,MULTI GENERATION,528000.0,528000.0,528000.0,528000.0,528000.0,3180.722891566265,3180.722891566265,3180.722891566265,3180.722891566265,3180.722891566265
2009-03,MULTI GENERATION,462000.0,462000.0,462000.0,462000.0,462000.0,2701.754385964912,2701.754385964912,2701.754385964912,2701.754385964912,2701.754385964912
2009-06,MULTI GENERATION,488500.0,486000.0,491000.0,487250.0,489750.0,2856.7251461988303,2842.1052631578946,2871.345029239766,2849.4152046783624,2864.035087719298
2009-08,MULTI GENERATION,553000.0,486000.0,620000.0,519500.0,586500.0,3369.5854248001488,2981.59509202454,3757.5757575757575,3175.590258412344,3563.5805911879534
2009-10,MULTI GENERATION,460000.0,460000.0,460000.0,460000.0,460000.0,2690.058479532164,2690.058479532164,2690.058479532164,2690.058479532164,2690.058479532164
2009-12,MULTI GENERATION,535000.0,500000.0,570000.0,517500.0,552500.0,3262.1951219512193,3048.7804878048782,3475.609756097561,3155.487804878049,3368.9024390243903
2010-01,MULTI GENERATION,698000.0,698000.0,698000.0,698000.0,698000.0,4230.30303030303,4230.30303030303,4230.30303030303,4230.30303030303,4230.30303030303
2010-02,MULTI GENERATION,600000.0,525000.0,675000.0,562500.0,637500.0,3646.0643015521064,3201.2195121951218,4090.909090909091,3423.641906873614,3868.4866962305987
2010-04,MULTI GENERATION,698000.0,698000.0,698000.0,698000.0,698000.0,4230.30303030303,4230.30303030303,4230.30303030303,4230.30303030303,4230.30303030303
