month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
1992-10,4 ROOM,91000.0,43000.0,191000.0,75000.0,110000.0,989.010989010989,472.5274725274725,2000.0,786.0449735449736,1179.6684171958964
1992-11,4 ROOM,93000.0,41700.0,214000.0,76000.0,115000.0,988.0952380952381,496.42857142857144,2609.756097560976,821.6117216117216,1170.212765957447
1992-12,4 ROOM,90500.0,45000.0,168000.0,71000.0,115000.0,978.021978021978,510.989010989011,2048.7804878048782,786.854103343465,1175.9857789269554
1993-01,4 ROOM,93000.0,48000.0,228000.0,78000.0,118000.0,989.3617021276596,543.4782608695652,2257.4257425742576,823.8526179702651,1213.5922330097087
1993-02,4 ROOM,93000.0,45000.0,185000.0,72000.0,117000.0,1010.2424749163879,462.962962962963,2195.121951219512,813.6257763975156,1195.9718670076727
1993-03,4 ROOM,96000.0,46900.0,205000.0,80000.0,118000.0,1023.8095238095239,515.3846153846154,2119.5652173913045,826.9230769230769,1219.7802197802198
1993-04,4 ROOM,100000.0,40000.0,188000.0,80000.0,120000.0,1035.7848673066064,454.54545454545456,1928.5714285714287,846.1538461538462,1262.1359223300972
1993-05,4 ROOM,115000.0,45000.0,200000.0,90000.0,132000.0,1193.5483870967741,489.36170212765956,2289.156626506024,989.6978021978022,1364.5104895104896
1993-06,4 ROOM,120000.0,58000.0,238000.0,104160.0,138000.0,1297.8479853479853,690.4761904761905,2274.5098039215686,1130.952380952381,1415.948275862069
1993-07,4 ROOM,130000.0,44000.0,238000.0,113000.0,148000.0,1380.3800366300366,469.38775510204084,2329.268292682927,1226.094470046083,1533.4951456310678
1993-08,4 ROOM,140000.0,48500.0,290000.0,125000.0,158000.0,1480.7692307692307,584.3373493975904,2989.6907216494847,1346.1538461538462,1642.857142857143
1993-09,4 ROOM,145000.0,45000.0,249500.0,127000.0,165000.0,1521.7391304347825,535.7142857142857,2973.170731707317,1346.694036300778,1714.2857142857142
1993-10,4 ROOM,160000.0,60000.0,318000.0,140000.0,177000.0,1650.485436893204,714.2857142857143,3125.0,1523.8095238095239,1823.9577384351799
1993-11,4 ROOM,160000.0,60000.0,275000.0,140000.0,178000.0,1666.6666666666667,652.1739130434783,3048.7804878048782,1527.7777777777778,1845.2380952380952
1993-12,4 ROOM,165000.0,70000.0,270000.0,145000.0,180000.0,1666.6666666666667,833.3333333333334,3011.4942528735633,1547.6190476190477,1845.9249084249084
1994-01,4 ROOM,163000.0,90000.0,255000.0,146000.0,180000.0,1682.6923076923076,1009.6153846153846,3072.289156626506,1547.6190476190477,1847.8260869565217
1994-02,4 ROOM,165000.0,90000.0,258000.0,150000.0,180000.0,1698.9247311827958,865.3846153846154,3071.4285714285716,1567.3076923076924,1875.0
